Ostrowiec Świętokrzyski,Ville,Perłowa,009,34,35-248
Krotoszyn,Ville,Żwirki i Wigury,43/60,33,55-342
Wodzisław Śląski,Ville,Andersa,78/95,38,25-432
Nowa Sól,Ville,Szeroka,637,32,81-366
Szczecinek,Ville,Zielna,694,13,55-494
Gdańsk,Ville,Żwirki i Wigury,144,26,15-164
Kwidzyn,Ville,Wierzbowa,93,6,08-282
Myszków,Ville,Działkowa,957,15,96-780
Wodzisław Śląski,Ville,Urocza,70,32,03-934
Łuków,Ville,Konopnickiej,52,47,71-901
Lubartów,Ville,Szkolna,781,39,02-387
Bełchatów,Ville,Jastrzębia,01/15,36,89-804
Polkowice,Ville,Piwna,44/86,22,45-132
Kołobrzeg,Ville,Jarzębinowa,280,25,69-477
Oświęcim,Ville,Turkusowa,330,7,47-660
Białystok,Ville,Podgórna,90/99,41,56-400
Wieluń,Ville,Podwale,333,33,33-592
Kluczbork,Ville,Wiosenna,40,6,37-233
Wołomin,Ville,Strzelecka,98/40,18,52-519
Kluczbork,Ville,Miłosza,326,13,21-721
Zamość,Ville,Dworcowa,07,30,15-106
Wołomin,Ville,Dąbrowskiej,55,22,20-385
Śrem,Ville,Podleśna,543,5,73-463
Ełk,Ville,Skargi,76/51,35,64-123
Wodzisław Śląski,Ville,Waryńskiego,55,6,18-785
Bochnia,Ville,Andersa,74,43,62-038
Września,Ville,Mazurska,76,43,96-981
Sieradz,Ville,Hallera,60/42,25,64-270
Wągrowiec,Ville,Cmentarna,698,46,46-276
Goleniów,Ville,Kreta,87,28,78-818
Lubliniec,Ville,Spółdzielcza,87/59,2,02-564
Kutno,Ville,Jeżynowa,99,26,66-625
Częstochowa,Ville,Żeromskiego,718,49,59-236
Żory,Ville,Srebrna,91,25,72-842
Kwidzyn,Ville,Kaliska,42,32,53-339
Częstochowa,Ville,Rynek,13,25,55-435
Krotoszyn,Ville,Krzywa,952,1,01-881
Chełm,Ville,Rybacka,04/70,38,07-852
Polkowice,Ville,Szeroka,74/02,50,34-268
Piastów,Ville,Jana,18/21,8,76-996
Tczew,Ville,Krasickiego,79,16,35-046
Bydgoszcz,Ville,Fabryczna,69,31,22-240
Ostróda,Ville,Piaskowa,51/52,18,93-020
Białystok,Ville,Partyzantów,19,43,08-912
Koszalin,Ville,Północna,19,9,64-015
Zakopane,Ville,Witosa,14,42,85-729
Bartoszyce,Ville,Cyprysowa,50/88,16,26-644
Kętrzyn,Ville,Jesionowa,22,11,21-209
Pszczyna,Ville,Złota,094,9,56-202
Łomża,Ville,Toruńska,506,39,66-436
Radom,Ville,Niepodległości,917,20,58-026
Żywiec,Ville,Kraszewskiego,867,2,83-772
Stargard Szczeciński,Ville,Chmielna,430,42,08-787
Bolesławiec,Ville,Wojciecha,370,28,76-734
Mysłowice,Ville,Okulickiego,56,46,05-364
Zambrów,Ville,Cmentarna,643,39,65-524
Poznań,Ville,Krańcowa,13/30,37,70-644
Piaseczno,Ville,Chabrowa,25/65,24,59-479
Tomaszów Mazowiecki,Ville,Wyzwolenia,262,10,18-442
Piaseczno,Ville,Borowa,71/05,6,87-870
Gdańsk,Ville,Chabrowa,53,9,21-030
Gliwice,Ville,Borówkowa,82/71,3,59-617
Wągrowiec,Ville,Bolesława Krzywoustego,727,2,74-687
Leszno,Ville,Krótka,23,36,15-677
Gniezno,Ville,Sucharskiego,99/92,30,55-941
Starachowice,Ville,Pogodna,06,14,96-517
Wrocław,Ville,Klasztorna,609,36,29-205
Rumia,Ville,Morelowa,39,10,76-793
Polkowice,Ville,Jaskółcza,54,37,05-625
Gdynia,Ville,Konopnickiej,53/59,7,38-798
Opole,Ville,Brzozowa,94,1,58-914
Szczytno,Ville,Porzeczkowa,44/72,33,54-555
Siedlce,Ville,Turkusowa,208,10,87-581
Ruda Śląska,Ville,Dąbrowskiej,14/12,28,33-499
Goleniów,Ville,Wiosenna,284,22,21-886
Zambrów,Ville,Poprzeczna,536,11,56-002
Rumia,Ville,Poniatowskiego,49,43,61-520
Częstochowa,Ville,Stycznia,82,13,34-437
Mława,Ville,Staffa,73,20,55-635
Koszalin,Ville,Sikorskiego,45,16,05-825
Knurów,Ville,Norwida,400,46,05-851
Zduńska Wola,Ville,Szafirowa,64/01,4,80-665
Wałbrzych,Ville,Stefana Batorego,825,7,76-314
Skawina,Ville,Żurawia,846,30,26-281
Kutno,Ville,Łabędzia,73/04,4,98-347
Piła,Ville,Żeglarska,86/00,48,77-355
Lubin,Ville,Wilcza,87,19,27-917
Siemianowice Śląskie,Ville,Hutnicza,66,12,85-179
Rzeszów,Ville,Wyszyńskiego,58/06,11,05-798
Mikołów,Ville,Zdrojowa,80,16,89-584
Ciechanów,Ville,Widokowa,469,18,85-366
Wołomin,Ville,Andersa,78/01,37,52-784
Turek,Ville,Floriana,70,25,81-969
Wyszków,Ville,Dworcowa,88,4,83-405
Bytom,Ville,Ogrodowa,05/53,47,63-441
Krotoszyn,Ville,Dąbrowskiego,75,49,04-253
Jarosław,Ville,Podwale,79/35,4,96-648
Chełm,Ville,Niecała,26,31,51-477
Świnoujście,Ville,Niepodległości,69/85,17,15-555
Zambrów,Ville,Kaliska,50,37,55-948
Piła,Ville,Wierzbowa,231,35,78-388
Bielawa,Ville,Nowa,026,44,45-654
Stargard Szczeciński,Ville,Makowa,069,1,76-911
Piekary Śląskie,Ville,Staszica,639,40,34-458
Piekary Śląskie,Ville,Orzeszkowej,79,33,69-029
Łomża,Ville,Mickiewicza,364,29,38-501
Zgierz,Ville,Nowa,569,27,58-450
Bolesławiec,Ville,Willowa,68/20,43,13-469
Krosno,Ville,Lisia,648,42,87-363
Piekary Śląskie,Ville,Rycerska,90/95,15,56-518
Łaziska Górne,Ville,Lwowska,121,27,47-433
Zielona Góra,Ville,Chmielna,289,5,68-146
Swarzędz,Ville,Piwna,98/60,17,62-033
Mikołów,Ville,Partyzantów,455,34,48-457
Płock,Ville,Fiołkowa,11/33,9,19-672
Gorzów Wielkopolski,Ville,Rzemieślnicza,65,48,41-967
Bielsko-Biała,Ville,Pszenna,57,11,39-037
Marki,Ville,Powstańców Wielkopolskich,146,5,34-650
Tarnowskie Góry,Ville,Waryńskiego,16/03,14,03-499
Płońsk,Ville,Azaliowa,139,45,55-301
Koło,Ville,Towarowa,28/31,16,97-547
Kraków,Ville,Szmaragdowa,172,31,91-501
Zduńska Wola,Ville,Andersa,88/21,6,76-530
Wodzisław Śląski,Ville,Mickiewicza,828,15,43-876
Leszno,Ville,Zielona,375,13,38-341
Dąbrowa Górnicza,Ville,Pocztowa,78/11,44,63-829
Bielsko-Biała,Ville,Zakole,90,21,80-540
Pabianice,Ville,Promienna,62/88,18,92-501
Jarosław,Ville,Pszenna,869,9,38-198
Ostróda,Ville,Zakątek,933,36,32-727
Katowice,Ville,Czarnieckiego,93/92,39,72-765
Kluczbork,Ville,Leszczynowa,422,47,61-992
Gorzów Wielkopolski,Ville,Częstochowska,23/57,8,60-025
Wejherowo,Ville,Podmiejska,58/62,26,61-811
Piła,Ville,Bociania,76,33,07-205
Wrocław,Ville,Stawowa,048,35,33-160
Gorzów Wielkopolski,Ville,Bociania,37/31,27,69-924
Legnica,Ville,Majowa,775,14,61-639
Kraków,Ville,Myśliwska,79/68,43,24-397
Wrocław,Ville,Wczasowa,78,9,91-257
Gniezno,Ville,Widokowa,04/31,29,77-339
Olsztyn,Ville,Żwirowa,34/40,5,76-925
Płońsk,Ville,Hutnicza,25/44,39,94-278
Nowy Sącz,Ville,Zbożowa,13/61,35,40-027
Myszków,Ville,Jesienna,29,17,97-065
Otwock,Ville,Popiełuszki,58/71,47,04-815
Żory,Ville,Jesienna,58/24,2,64-090
Nowy Sącz,Ville,Pogodna,248,36,19-617
Łaziska Górne,Ville,Konwaliowa,34,47,56-048
Sosnowiec,Ville,Żeromskiego,14/85,36,47-311
Kościan,Ville,Jesionowa,114,41,37-328
Dębica,Ville,Złota,388,5,68-644
Skawina,Ville,Leszczynowa,15,29,14-331
Inowrocław,Ville,Cisowa,25,31,95-858
Ostróda,Ville,Żabia,74,44,83-526
Gdańsk,Ville,Jana Pawła II,133,41,48-571
Bartoszyce,Ville,Daleka,52,37,88-016
Żagań,Ville,Pałacowa,980,32,75-198
Września,Ville,Wiśniowa,391,8,52-594
Siedlce,Ville,Sucharskiego,50,16,70-437
Zamość,Ville,Jaworowa,44/28,41,68-271
Głogów,Ville,Prusa,734,6,22-070
Nowy Targ,Ville,Prosta,79,33,39-455
Opole,Ville,Śląska,45,26,20-402
Nowy Sącz,Ville,Jeżynowa,17/45,42,93-030
Wejherowo,Ville,Grunwaldzka,025,24,90-587
Kościerzyna,Ville,Łąkowa,23,19,68-363
Tomaszów Mazowiecki,Ville,Nałkowskiej,66/25,19,65-027
Kętrzyn,Ville,Toruńska,77/63,9,44-511
Nowa Sól,Ville,Okulickiego,873,32,30-859
Otwock,Ville,Jeziorna,881,31,35-047
Brzeg,Ville,Leśna,75,26,62-155
Starogard Gdański,Ville,Toruńska,343,33,27-778
Racibórz,Ville,Popiełuszki,046,47,78-059
Chojnice,Ville,Torowa,914,25,75-338
Gdańsk,Ville,Niecała,731,27,24-797
Piekary Śląskie,Ville,Dębowa,66,44,28-065
Kluczbork,Ville,Jodłowa,78,22,75-064
Opole,Ville,Rajska,88/90,10,83-872
Gdynia,Ville,Głowackiego,775,11,87-903
Gliwice,Ville,Jagiellońska,18,24,54-793
Otwock,Ville,Sienkiewicza,06/12,15,80-785
Lubartów,Ville,Prusa,97,22,62-106
Częstochowa,Ville,Krańcowa,56/58,40,64-221
Łowicz,Ville,Srebrna,007,39,11-746
Turek,Ville,Szewska,147,38,34-892
Gorzów Wielkopolski,Ville,Władysława Łokietka,43/64,33,11-200
Lubliniec,Ville,Lubelska,78,4,48-594
Radomsko,Ville,Wiejska,22,2,24-731
Czeladź,Ville,Akacjowa,98,27,45-216
Chełm,Ville,Szafirowa,18/71,12,01-754
Augustów,Ville,Lawendowa,37,14,85-377
Słupsk,Ville,Dębowa,26,34,16-930
Wałbrzych,Ville,Listopada,75/79,7,85-935
Gorlice,Ville,Żwirowa,149,23,74-308
Kościerzyna,Ville,Poniatowskiego,422,41,70-438
Lubartów,Ville,Krańcowa,61,50,13-112
Ciechanów,Ville,Graniczna,00,9,46-874
Tomaszów Mazowiecki,Ville,Spacerowa,62/80,17,20-089
Śrem,Ville,Sokola,74,43,49-237
Radomsko,Ville,Matejki,058,43,52-162
Starogard Gdański,Ville,Rajska,57,10,29-318
Biała Podlaska,Ville,Wybickiego,581,7,81-882
Goleniów,Ville,Dojazdowa,63/33,45,17-430
Puławy,Ville,Krzywa,48/56,39,87-355
Racibórz,Ville,Bema,96/38,45,56-709
Sopot,Ville,Ludowa,312,4,57-094
Ciechanów,Ville,Nowa,955,22,59-384
Bydgoszcz,Ville,Toruńska,49/06,24,42-019
Inowrocław,Ville,Krakowska,60/41,40,81-615
Łomża,Ville,Bankowa,090,45,18-204
Głogów,Ville,Łąkowa,16,13,02-707
Bełchatów,Ville,Batalionów Chłopskich,823,36,04-074
Nowa Ruda,Ville,Chabrowa,667,42,58-418
Lublin,Ville,Jarzębinowa,049,39,94-601
Sosnowiec,Ville,Rolnicza,32/28,23,26-170
Dzierżoniów,Ville,Szarych Szeregów,128,32,01-004
Wałcz,Ville,Rolnicza,83/87,49,22-396
Sosnowiec,Ville,Sybiraków,44/62,48,79-661
Stargard Szczeciński,Ville,Przemysłowa,36,15,85-151
Słupsk,Ville,Konarskiego,474,17,34-424
Czerwionka-Leszczyny,Ville,Orzechowa,649,4,65-984
Świnoujście,Ville,Strzelecka,49/87,8,92-343
Białogard,Ville,Lubelska,578,36,01-993
Świnoujście,Ville,Złota,34,28,70-051
Zakopane,Ville,Zaciszna,05,16,38-383
Jaworzno,Ville,Traugutta,81,50,96-521
Malbork,Ville,Leśna,819,34,22-728
Ciechanów,Ville,Dąbrowskiego,40/75,43,54-687
Włocławek,Ville,Górnicza,25,45,90-034
Szczytno,Ville,Nadbrzeżna,179,12,22-402
Skarżysko-Kamienna,Ville,Rzeczna,72/67,17,23-677
Bartoszyce,Ville,Wiślana,60/95,15,70-095
Sochaczew,Ville,Przemysłowa,568,15,41-953
Starachowice,Ville,Rolnicza,54/88,9,58-912
Oświęcim,Ville,Willowa,633,2,78-280
Świdnik,Ville,Głogowa,70/59,45,23-811
Turek,Ville,Niepodległości,64,42,68-764
Oświęcim,Ville,Modrzewiowa,20,10,10-336
Czeladź,Ville,Popiełuszki,245,36,17-578
Pabianice,Ville,Sportowa,69,38,66-442
Legnica,Ville,Rózana,91,17,83-610
Zakopane,Ville,Władysława Łokietka,86,40,82-367
Goleniów,Ville,Swierkowa,50/13,6,45-688
Ostróda,Ville,Jesienna,81/66,18,89-296
Skawina,Ville,Górska,76,2,28-519
Gniezno,Ville,Graniczna,010,43,05-496
Katowice,Ville,Jaworowa,740,46,88-675
Piła,Ville,Parkowa,61,18,47-747
Września,Ville,Moniuszki,35/70,16,57-640
Kościerzyna,Ville,Tysiąclecia,07,22,23-199
Bielsko-Biała,Ville,Górska,729,19,99-654
Piekary Śląskie,Ville,Wiślana,83,14,81-301
Iława,Ville,Gałczynskiego,744,1,89-683
Wyszków,Ville,Zielna,36,15,29-645
Reda,Ville,Nowowiejska,51,1,41-288
Chrzanów,Ville,Przechodnia,885,46,37-432
Olkusz,Ville,Ceglana,61,11,61-805
Kielce,Ville,Ptasia,52/96,20,28-254
Świdnica,Ville,Orla,473,20,78-257
Puławy,Ville,Cegielniana,51/55,2,30-924
Jastrzębie-Zdrój,Ville,Zdrojowa,64,45,88-668
Rybnik,Ville,Witosa,19/77,36,18-126
Wągrowiec,Ville,Długosza,86/52,30,74-263
Gdańsk,Ville,Robotnicza,20/47,28,60-484
Ostrołęka,Ville,Kreta,12,42,06-843
Zduńska Wola,Ville,Okrężna,66/64,18,61-306
Bełchatów,Ville,Rataja,87,22,79-528
Olsztyn,Ville,Robotnicza,579,39,76-936
Stargard Szczeciński,Ville,Dobra,994,45,93-023
Rzeszów,Ville,Sikorskiego,819,22,31-971
Lębork,Ville,Piękna,30/94,23,91-176
Środa Wielkopolska,Ville,Wypoczynkowa,74,40,05-214
Nowy Dwór Mazowiecki,Ville,Hutnicza,58,27,29-899
Świdnica,Ville,Rubinowa,93,1,82-878
Bielsk Podlaski,Ville,Dąbrowskiego,56/42,34,74-144
Dzierżoniów,Ville,Krótka,056,18,44-227
Bydgoszcz,Ville,Narcyzowa,378,2,71-789
Nowa Ruda,Ville,Owocowa,47/13,20,48-199
Bielsk Podlaski,Ville,Pułaskiego,55,1,02-072
Świebodzice,Ville,Wilcza,537,25,57-519
Głogów,Ville,Młynarska,33/62,8,26-086
Ełk,Ville,Wczasowa,753,25,97-280
Otwock,Ville,Poniatowskiego,939,3,30-060
Koszalin,Ville,Letniskowa,25/08,23,77-424
Bolesławiec,Ville,Łanowa,56,31,90-199
Kościan,Ville,Jabłoniowa,457,26,74-595
Kwidzyn,Ville,Klasztorna,36,28,33-952
Zduńska Wola,Ville,Kościelna,621,39,62-597
Piotrków Trybunalski,Ville,Żeromskiego,438,8,12-676
Radomsko,Ville,Nadrzeczna,96/72,23,06-062
Sopot,Ville,Ciasna,826,14,26-708
Augustów,Ville,Kościuszki,85/36,45,23-480
Sopot,Ville,Młyńska,10,39,10-664
Tarnowskie Góry,Ville,Poznańska,24,48,90-384
Chrzanów,Ville,Zbożowa,597,36,50-887
Piotrków Trybunalski,Ville,Staffa,74/79,5,94-356
Ełk,Ville,Jaskółcza,33,36,07-235
Grodzisk Mazowiecki,Ville,Bankowa,78,29,37-634
Bochnia,Ville,Warszawska,98/68,17,07-293
Koło,Ville,Rajska,038,6,34-842
Łuków,Ville,Żeglarska,94/07,15,36-357
Legnica,Ville,Wiązowa,243,11,48-052
Szczecin,Ville,Dobra,98,23,24-084
Bielsko-Biała,Ville,Jaworowa,18,26,98-795
Poznań,Ville,Zbożowa,31,42,26-563
Bolesławiec,Ville,Gdańska,73/04,28,70-393
Jarocin,Ville,Mała,39/62,40,05-209
Czeladź,Ville,Górnicza,412,43,42-781
Ruda Śląska,Ville,Zakątek,201,45,48-226
Tomaszów Mazowiecki,Ville,Pszenna,966,11,76-189
Stargard Szczeciński,Ville,Pocztowa,19,34,10-231
Płońsk,Ville,Okulickiego,32,22,87-564
Stalowa Wola,Ville,Turkusowa,507,24,76-818
Środa Wielkopolska,Ville,Jeziorna,71/08,25,85-863
Świdnik,Ville,Słoneczna,616,30,28-314
Częstochowa,Ville,Spacerowa,02/43,25,21-360
Dzierżoniów,Ville,Wiśniowa,03/00,22,17-214
Chorzów,Ville,Rejtana,65,34,09-983
Mielec,Ville,Nadrzeczna,727,47,42-315
Rumia,Ville,Browarna,56,18,68-994
Koszalin,Ville,Kościelna,93/26,26,91-295
Legionowo,Ville,Jagiellońska,94,43,09-725
Zamość,Ville,Rumiankowa,966,22,58-609
Zduńska Wola,Ville,Perłowa,28/01,48,99-139
Mikołów,Ville,Śląska,36/95,41,18-810
Mielec,Ville,Sokola,55,10,28-160
Zduńska Wola,Ville,Tysiąclecia,43,8,28-473
Jasło,Ville,Pałacowa,63,11,44-079
Sieradz,Ville,Kazimierza Wielkiego,37/78,40,08-770
Starachowice,Ville,Składowa,011,50,95-493
Włocławek,Ville,Graniczna,54,38,13-548
Żary,Ville,Młynarska,75/67,37,99-617
Kędzierzyn-Koźle,Ville,Piwna,96,41,31-416
Kędzierzyn-Koźle,Ville,Szpitalna,421,10,67-837
Tychy,Ville,Kilińskiego,09,29,22-629
Bartoszyce,Ville,Maczka,961,33,60-967
Żyrardów,Ville,Zielna,19,1,01-824
Bochnia,Ville,Partyzantów,061,17,44-210
Knurów,Ville,Boczna,82,42,49-092
Wodzisław Śląski,Ville,Wyszyńskiego,10,16,19-592
Piekary Śląskie,Ville,Wąska,90/52,35,10-004
Kielce,Ville,Plażowa,90/12,43,34-713
Leszno,Ville,Modrzewiowa,84,16,98-172
Ostrołęka,Ville,Jana III Sobieskiego,01,14,47-667
Tomaszów Mazowiecki,Ville,Górska,453,15,60-897
Kętrzyn,Ville,Zapolskiej,62,26,98-536
Wyszków,Ville,Reymonta,949,46,15-232
Przemyśl,Ville,Plażowa,12/50,5,14-661
Rybnik,Ville,Handlowa,944,27,83-217
Gliwice,Ville,Cisowa,34/76,42,60-253
Pabianice,Ville,Orzechowa,41/75,1,70-077
Łuków,Ville,Konstytucji 3 Maja,53/51,35,99-345
Mińsk Mazowiecki,Ville,Listopada,38,3,32-666
Chojnice,Ville,Piwna,83,25,69-733
Częstochowa,Ville,Wiśniowa,71/16,21,84-108
Pabianice,Ville,Widokowa,74/64,44,90-678
Gliwice,Ville,Zielna,94,23,50-489
Kraków,Ville,Chabrowa,00/10,31,86-616
Legnica,Ville,Srebrna,15,47,59-746
Myszków,Ville,Pomorska,61,33,73-016
Kościan,Ville,Sucharskiego,251,24,77-383
Jaworzno,Ville,Narcyzowa,27/04,45,41-809
Siemianowice Śląskie,Ville,Plater,06/03,12,81-286
Krotoszyn,Ville,Popiełuszki,735,4,83-546
Legnica,Ville,Wyzwolenia,834,26,80-826
Jaworzno,Ville,Piękna,24,18,11-271
Lębork,Ville,Agrestowa,621,27,41-544
Bochnia,Ville,Kołłątaja,88/39,49,95-716
Opole,Ville,Daszyńskiego,486,19,62-509
Luboń,Ville,Zbożowa,35,47,18-270
Radomsko,Ville,Prusa,85,32,06-722
Jarosław,Ville,Hallera,57/85,33,40-650
Zgierz,Ville,Powstańców Wielkopolskich,783,21,46-767
Ostróda,Ville,Krakowska,42/37,44,81-451
Świdnica,Ville,Browarna,78,18,28-258
Legionowo,Ville,Sybiraków,369,9,03-682
Jastrzębie-Zdrój,Ville,Skrajna,32,43,18-227
Krotoszyn,Ville,Górska,24,50,05-469
Kwidzyn,Ville,Powstańców Śląskich,95,32,71-132
Słupsk,Ville,Borówkowa,37/25,28,71-634
Lębork,Ville,Toruńska,05,39,26-744
Czerwionka-Leszczyny,Ville,Słonecznikowa,29,2,56-395
Gliwice,Ville,Reja,87,38,15-719
Nowa Sól,Ville,Wyszyńskiego,74,11,29-673
Konin,Ville,Pułaskiego,200,10,50-353
Oświęcim,Ville,Mieszka I,059,40,11-112
Olkusz,Ville,Podleśna,95/48,3,79-004
Bełchatów,Ville,Solidarnosci,560,43,69-787
Wodzisław Śląski,Ville,Borówkowa,29,33,62-491
Piekary Śląskie,Ville,Magnoliowa,35/95,26,47-955
Jaworzno,Ville,Wiązowa,23,15,79-988
Świdnik,Ville,Stolarska,129,17,99-031
Sosnowiec,Ville,Zakątek,027,42,37-367
Knurów,Ville,Porzeczkowa,87,11,38-983
Świdnica,Ville,Piastowska,597,9,41-345
Żory,Ville,Modrzewiowa,80,6,58-686
Chorzów,Ville,Krańcowa,97/40,46,38-859
Pabianice,Ville,Toruńska,570,41,55-334
Lubliniec,Ville,Owocowa,743,8,13-252
Krotoszyn,Ville,Okrężna,82,5,95-605
Radomsko,Ville,Handlowa,17,43,39-663
Mysłowice,Ville,Szarych Szeregów,363,37,86-410
Czeladź,Ville,Szafirowa,62,32,65-634
Łowicz,Ville,Słoneczna,792,33,40-721
Płock,Ville,Zielna,49/16,30,67-872
Rybnik,Ville,Przemysłowa,83/47,31,71-285
Knurów,Ville,Szarych Szeregów,40,22,36-606
Koszalin,Ville,Makowa,210,19,43-819
Kętrzyn,Ville,Kusocińskiego,493,42,24-906
Świecie,Ville,Głogowa,41,31,05-556
Lubartów,Ville,Harcerska,866,35,59-482
Zielona Góra,Ville,Wilcza,03,1,23-927
Świdnik,Ville,Harcerska,577,16,79-472
Biała Podlaska,Ville,Kazimierza Wielkiego,140,13,87-423
Siemianowice Śląskie,Ville,Sikorskiego,92,42,51-891
Gdynia,Ville,Tylna,81,7,01-502
Kędzierzyn-Koźle,Ville,Mieszka I,80,45,23-010
Tczew,Ville,Wiklinowa,48/67,22,24-248
Nysa,Ville,Skargi,754,6,10-923
Bielsko-Biała,Ville,Podwale,604,17,69-896
Opole,Ville,Dworska,984,14,95-816
Jarosław,Ville,Krokusowa,688,33,07-646
Skierniewice,Ville,Ptasia,110,23,55-126
Lubartów,Ville,Południowa,93/46,19,41-495
Dębica,Ville,Lazurowa,94,28,54-794
Pruszków,Ville,Wierzbowa,126,34,05-296
Żory,Ville,Koralowa,89/74,13,74-102
Zakopane,Ville,Rumiankowa,134,38,36-536
Pszczyna,Ville,Drzymały,14/82,23,15-433
Piotrków Trybunalski,Ville,Pszenna,19/89,10,16-242
Przemyśl,Ville,Konarskiego,199,46,44-993
Nowa Ruda,Ville,Miarki,69/36,15,73-766
Żory,Ville,Armii Krajowej,876,7,35-473
Kielce,Ville,Kościelna,561,25,99-348
Bielsko-Biała,Ville,Makowa,991,5,24-761
Czechowice-Dziedzice,Ville,Sienkiewicza,497,16,34-308
Oświęcim,Ville,Skłodowskiej-Curie,547,38,79-503
Reda,Ville,Tysiąclecia,45,6,23-784
Piotrków Trybunalski,Ville,Lubelska,57/52,28,68-083
Krosno,Ville,Urocza,352,4,57-213
Sochaczew,Ville,Miła,87/93,42,85-629
Zamość,Ville,Kolorowa,33,12,07-897
Mińsk Mazowiecki,Ville,Mazurska,173,28,61-104
Łaziska Górne,Ville,Chełmońskiego,659,37,03-340
Reda,Ville,Wolności,80/44,17,58-902
Kłodzko,Ville,Żwirowa,83/47,39,70-238
Otwock,Ville,Średnia,33/19,6,74-267
Wałcz,Ville,Okrzei,58/60,3,48-448
Reda,Ville,Zakątek,99/57,49,29-470
Zawiercie,Ville,Narutowicza,07,11,48-921
Zabrze,Ville,Ciasna,891,22,05-817
Swarzędz,Ville,Malinowa,55/78,35,60-213
Wodzisław Śląski,Ville,Polna,10,35,30-612
Bielawa,Ville,Żeromskiego,14/85,19,82-655
Elbląg,Ville,Willowa,56,27,01-182
Zgierz,Ville,Polna,46/63,33,26-780
Dębica,Ville,Norwida,90,14,86-773
Krotoszyn,Ville,Grottgera,155,4,35-453
Grodzisk Mazowiecki,Ville,Podmiejska,92,1,93-853
Dębica,Ville,Borówkowa,94/40,46,03-089
Kłodzko,Ville,Modrzewiowa,890,44,98-600
Zawiercie,Ville,Mała,112,16,57-980
Turek,Ville,Piłsudskiego,03/97,29,68-233
Jastrzębie-Zdrój,Ville,Konwaliowa,518,11,94-348
Czechowice-Dziedzice,Ville,Armii Krajowej,669,34,53-493
Ostrów Mazowiecka,Ville,Bydgoska,304,5,69-401
Włocławek,Ville,Władysława Jagiełły,39,31,47-091
Olsztyn,Ville,Sadowa,25,2,48-865
Pruszcz Gdański,Ville,Sucharskiego,60,7,83-890
Nowy Sącz,Ville,Tulipanowa,24/28,50,68-582
Białystok,Ville,Jaskółcza,36,37,46-897
Bochnia,Ville,Krańcowa,18/80,18,65-621
Sanok,Ville,Podgórna,86/67,21,65-196
Łomża,Ville,Maja,11/61,2,30-176
Tarnowskie Góry,Ville,Żeromskiego,10/48,50,48-722
Mikołów,Ville,Modrzewiowa,06/91,1,87-881
Zgierz,Ville,Łanowa,35/56,47,93-751
Jasło,Ville,Szarych Szeregów,524,16,85-909
Gniezno,Ville,Wąska,346,2,50-037
Włocławek,Ville,Złota,15,21,09-670
Skarżysko-Kamienna,Ville,Sadowa,54,33,18-481
Wałbrzych,Ville,Prusa,11/16,6,17-682
Pabianice,Ville,Storczykowa,31/50,27,97-876
Bartoszyce,Ville,Grabowa,22,37,39-691
Mielec,Ville,Dojazdowa,82/83,48,36-673
Ostrołęka,Ville,Skargi,648,40,12-201
Ostrołęka,Ville,Jana III Sobieskiego,13/43,12,10-223
Szczytno,Ville,Kowalska,52,21,78-486
Skierniewice,Ville,Krakowska,561,9,07-530
Tomaszów Mazowiecki,Ville,Środkowa,699,23,60-313
Lubin,Ville,Krzywa,17,22,49-995
Poznań,Ville,Poniatowskiego,87,16,95-613
Toruń,Ville,Spokojna,51,41,81-653
Kraków,Ville,Myśliwska,82/03,15,16-282
Świdnik,Ville,Srebrna,48,29,81-810
Bytom,Ville,Okrzei,33/45,3,02-235
Legnica,Ville,Tuwima,699,44,65-528
Białystok,Ville,Królewska,14/12,49,44-195
Zakopane,Ville,Źródlana,382,30,55-033
Kętrzyn,Ville,Grottgera,75/03,39,60-993
Pruszków,Ville,Leszczynowa,721,39,37-965
Oświęcim,Ville,Szkolna,21,1,56-869
Świnoujście,Ville,Akacjowa,82,4,62-323
Zgorzelec,Ville,Piaskowa,383,46,94-441
Lubin,Ville,Rejtana,876,24,41-561
Wałcz,Ville,Lawendowa,25/14,37,38-261
Żory,Ville,Przechodnia,89/69,39,33-850
Piekary Śląskie,Ville,Poniatowskiego,50/59,5,25-633
Nowa Ruda,Ville,Żeglarska,343,14,41-367
Łomża,Ville,Rataja,13,41,24-987
Legnica,Ville,Mazurska,37/80,1,79-819
Kraśnik,Ville,Tysiąclecia,970,49,36-976
Gorlice,Ville,Reymonta,59,5,73-200
Szczytno,Ville,Kościuszki,580,36,60-118
Jarocin,Ville,Wodna,66,13,18-726
Kętrzyn,Ville,Torowa,278,48,44-707
Oświęcim,Ville,Chabrowa,63,3,40-922
Chojnice,Ville,Rózana,816,31,98-711
Czeladź,Ville,Kolorowa,27,9,16-850
Wągrowiec,Ville,Zwycięstwa,53,43,36-124
Sosnowiec,Ville,Hutnicza,61/93,9,40-550
Konin,Ville,Sportowa,687,32,05-871
Lubartów,Ville,Długa,94/02,47,73-113
Luboń,Ville,Kwiatowa,37/12,26,44-079
Ząbki,Ville,Jesienna,75/89,28,90-862
Pruszków,Ville,Plażowa,14,47,82-543
Pruszcz Gdański,Ville,Stefana Batorego,25/00,7,55-005
Pruszków,Ville,Fredry,52/97,3,13-789
Łódź,Ville,Wiatraczna,84/89,39,05-432
